attention,delta,meditation,rawValue,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,poorSignal,blinkStrength
0,862753,0,-467,379102,142873,169269,114327,102197,118443,340961,200,0
0,862753,0,-2028,379102,142873,169269,114327,102197,118443,340961,200,0
0,862753,0,-1434,379102,142873,169269,114327,102197,118443,340961,200,0
0,862753,0,-158,379102,142873,169269,114327,102197,118443,340961,200,0
0,862753,0,1265,379102,142873,169269,114327,102197,118443,340961,200,0
0,862753,0,1610,379102,142873,169269,114327,102197,118443,340961,200,0
0,862753,0,1476,379102,142873,169269,114327,102197,118443,340961,200,0
0,862753,0,70,379102,142873,169269,114327,102197,118443,340961,200,0
0,930885,0,1450,270136,200737,653730,189128,155207,195749,254818,200,0
0,930885,0,1780,270136,200737,653730,189128,155207,195749,254818,200,0
0,930885,0,680,270136,200737,653730,189128,155207,195749,254818,200,0
0,930885,0,-451,270136,200737,653730,189128,155207,195749,254818,200,0
0,930885,0,-1896,270136,200737,653730,189128,155207,195749,254818,200,0
0,930885,0,-1857,270136,200737,653730,189128,155207,195749,254818,200,0
0,930885,0,-690,270136,200737,653730,189128,155207,195749,254818,200,0
0,930885,0,920,270136,200737,653730,189128,155207,195749,254818,200,0
0,930885,0,2047,270136,200737,653730,189128,155207,195749,254818,200,0
0,930885,0,1436,270136,200737,653730,189128,155207,195749,254818,200,0
0,1009563,0,-631,395624,241414,32630,33705,117250,161491,664467,200,0
0,1009563,0,565,395624,241414,32630,33705,117250,161491,664467,200,0
0,1009563,0,1777,395624,241414,32630,33705,117250,161491,664467,200,0
0,1009563,0,1787,395624,241414,32630,33705,117250,161491,664467,200,0
0,1009563,0,998,395624,241414,32630,33705,117250,161491,664467,200,0
0,1009563,0,-362,395624,241414,32630,33705,117250,161491,664467,200,0
0,1009563,0,-1909,395624,241414,32630,33705,117250,161491,664467,200,0
0,1009563,0,-1562,395624,241414,32630,33705,117250,161491,664467,200,0
0,1009563,0,-132,395624,241414,32630,33705,117250,161491,664467,200,0
0,1009563,0,1073,395624,241414,32630,33705,117250,161491,664467,200,0
0,460239,0,-1693,406939,109676,109926,82990,117336,138709,159214,200,0
0,460239,0,-1091,406939,109676,109926,82990,117336,138709,159214,200,0
0,460239,0,219,406939,109676,109926,82990,117336,138709,159214,200,0
0,460239,0,1129,406939,109676,109926,82990,117336,138709,159214,200,0
0,460239,0,790,406939,109676,109926,82990,117336,138709,159214,200,0
0,460239,0,-1540,406939,109676,109926,82990,117336,138709,159214,200,0
0,460239,0,-36,406939,109676,109926,82990,117336,138709,159214,200,0
0,460239,0,-1634,406939,109676,109926,82990,117336,138709,159214,200,0
0,460239,0,-1716,406939,109676,109926,82990,117336,138709,159214,200,0
0,460239,0,-567,406939,109676,109926,82990,117336,138709,159214,200,0
0,1249406,0,472,113553,258823,78255,151284,155967,438438,304207,200,0
0,1249406,0,-1694,113553,258823,78255,151284,155967,438438,304207,200,0
0,1249406,0,-1057,113553,258823,78255,151284,155967,438438,304207,200,0
0,1249406,0,1220,113553,258823,78255,151284,155967,438438,304207,200,0
0,1249406,0,-1361,113553,258823,78255,151284,155967,438438,304207,200,0
0,1249406,0,948,113553,258823,78255,151284,155967,438438,304207,200,0
0,1249406,0,1233,113553,258823,78255,151284,155967,438438,304207,200,0
0,1249406,0,1449,113553,258823,78255,151284,155967,438438,304207,200,0
0,1249406,0,457,113553,258823,78255,151284,155967,438438,304207,200,0
0,1249406,0,-1001,113553,258823,78255,151284,155967,438438,304207,200,0
0,453038,0,1520,448756,38866,158929,93341,140971,134877,156197,200,0
0,453038,0,1315,448756,38866,158929,93341,140971,134877,156197,200,0
0,453038,0,51,448756,38866,158929,93341,140971,134877,156197,200,0
0,453038,0,-1124,448756,38866,158929,93341,140971,134877,156197,200,0
0,453038,0,-1710,448756,38866,158929,93341,140971,134877,156197,200,0
0,453038,0,-663,448756,38866,158929,93341,140971,134877,156197,200,0
0,453038,0,728,448756,38866,158929,93341,140971,134877,156197,200,0
0,453038,0,1447,448756,38866,158929,93341,140971,134877,156197,200,0
0,453038,0,1475,448756,38866,158929,93341,140971,134877,156197,200,0
0,453038,0,456,448756,38866,158929,93341,140971,134877,156197,200,0
0,402704,0,203,679074,109224,167575,44758,150024,107966,146212,200,0
0,402704,0,1399,679074,109224,167575,44758,150024,107966,146212,200,0
0,402704,0,1617,679074,109224,167575,44758,150024,107966,146212,200,0
0,402704,0,721,679074,109224,167575,44758,150024,107966,146212,200,0
0,402704,0,-497,679074,109224,167575,44758,150024,107966,146212,200,0
0,402704,0,-1561,679074,109224,167575,44758,150024,107966,146212,200,0
0,402704,0,-1522,679074,109224,167575,44758,150024,107966,146212,200,0
0,402704,0,-122,679074,109224,167575,44758,150024,107966,146212,200,0
0,402704,0,1128,679074,109224,167575,44758,150024,107966,146212,200,0
0,402704,0,1572,679074,109224,167575,44758,150024,107966,146212,200,0
0,2227632,0,-919,835935,603219,717077,261852,532271,344560,511569,200,0
0,2227632,0,93,835935,603219,717077,261852,532271,344560,511569,200,0
0,2227632,0,1290,835935,603219,717077,261852,532271,344560,511569,200,0
0,2227632,0,1592,835935,603219,717077,261852,532271,344560,511569,200,0
0,2227632,0,896,835935,603219,717077,261852,532271,344560,511569,200,0
0,2227632,0,-386,835935,603219,717077,261852,532271,344560,511569,200,0
0,2227632,0,-1524,835935,603219,717077,261852,532271,344560,511569,200,0
0,2227632,0,-1591,835935,603219,717077,261852,532271,344560,511569,200,0
0,2227632,0,-361,835935,603219,717077,261852,532271,344560,511569,200,0
0,555933,0,171,70910,9458,34625,20547,30654,45704,47094,200,0
0,555933,0,-1058,70910,9458,34625,20547,30654,45704,47094,200,0
0,555933,0,-1636,70910,9458,34625,20547,30654,45704,47094,200,0
0,555933,0,-780,70910,9458,34625,20547,30654,45704,47094,200,0
0,555933,0,178,70910,9458,34625,20547,30654,45704,47094,200,0
0,555933,0,1376,70910,9458,34625,20547,30654,45704,47094,200,0
0,555933,0,1527,70910,9458,34625,20547,30654,45704,47094,200,0
0,555933,0,920,70910,9458,34625,20547,30654,45704,47094,200,0
0,555933,0,-405,70910,9458,34625,20547,30654,45704,47094,200,0
0,555933,0,-1561,70910,9458,34625,20547,30654,45704,47094,200,0
0,249821,0,922,657159,123323,109501,139609,175861,256258,231219,200,0
0,249821,0,583,657159,123323,109501,139609,175861,256258,231219,200,0
0,249821,0,-1339,657159,123323,109501,139609,175861,256258,231219,200,0
0,249821,0,194,657159,123323,109501,139609,175861,256258,231219,200,0
0,249821,0,-722,657159,123323,109501,139609,175861,256258,231219,200,0
0,249821,0,-1639,657159,123323,109501,139609,175861,256258,231219,200,0
0,249821,0,-1044,657159,123323,109501,139609,175861,256258,231219,200,0
0,249821,0,1452,657159,123323,109501,139609,175861,256258,231219,200,0
0,249821,0,1476,657159,123323,109501,139609,175861,256258,231219,200,0
0,249821,0,488,657159,123323,109501,139609,175861,256258,231219,200,0
0,249821,0,-867,657159,123323,109501,139609,175861,256258,231219,200,0
0,444084,0,1270,567179,90517,105134,130826,114239,122891,159186,200,0
0,444084,0,1590,567179,90517,105134,130826,114239,122891,159186,200,0
0,444084,0,1018,567179,90517,105134,130826,114239,122891,159186,200,0
0,444084,0,-595,567179,90517,105134,130826,114239,122891,159186,200,0
0,444084,0,-1641,567179,90517,105134,130826,114239,122891,159186,200,0
0,444084,0,-1466,567179,90517,105134,130826,114239,122891,159186,200,0
0,444084,0,-706,567179,90517,105134,130826,114239,122891,159186,200,0
0,444084,0,1234,567179,90517,105134,130826,114239,122891,159186,200,0
0,444084,0,1712,567179,90517,105134,130826,114239,122891,159186,200,0
0,444084,0,-1788,567179,90517,105134,130826,114239,122891,159186,200,0
0,647297,0,188,1032379,87013,197667,259991,254759,143006,205598,200,0
0,647297,0,1280,1032379,87013,197667,259991,254759,143006,205598,200,0
0,647297,0,1665,1032379,87013,197667,259991,254759,143006,205598,200,0
0,647297,0,786,1032379,87013,197667,259991,254759,143006,205598,200,0
0,647297,0,-393,1032379,87013,197667,259991,254759,143006,205598,200,0
0,647297,0,-1379,1032379,87013,197667,259991,254759,143006,205598,200,0
0,647297,0,-1443,1032379,87013,197667,259991,254759,143006,205598,200,0
0,647297,0,-217,1032379,87013,197667,259991,254759,143006,205598,200,0
0,647297,0,1013,1032379,87013,197667,259991,254759,143006,205598,200,0
0,1777310,0,-818,1406402,1371914,1804363,794477,494374,527873,670227,200,0
0,1777310,0,-1757,1406402,1371914,1804363,794477,494374,527873,670227,200,0
0,1777310,0,-850,1406402,1371914,1804363,794477,494374,527873,670227,200,0
0,1777310,0,420,1406402,1371914,1804363,794477,494374,527873,670227,200,0
0,1777310,0,1444,1406402,1371914,1804363,794477,494374,527873,670227,200,0
0,1777310,0,1457,1406402,1371914,1804363,794477,494374,527873,670227,200,0
0,1777310,0,604,1406402,1371914,1804363,794477,494374,527873,670227,200,0
0,1777310,0,-746,1406402,1371914,1804363,794477,494374,527873,670227,200,0
0,1777310,0,-1603,1406402,1371914,1804363,794477,494374,527873,670227,200,0
0,1777310,0,-1017,1406402,1371914,1804363,794477,494374,527873,670227,200,0
0,1595243,0,344,604496,36987,84375,30073,98899,140727,195660,200,0
0,1595243,0,-962,604496,36987,84375,30073,98899,140727,195660,200,0
0,1595243,0,-1589,604496,36987,84375,30073,98899,140727,195660,200,0
0,1595243,0,-1121,604496,36987,84375,30073,98899,140727,195660,200,0
0,1595243,0,373,604496,36987,84375,30073,98899,140727,195660,200,0
0,1595243,0,1355,604496,36987,84375,30073,98899,140727,195660,200,0
0,1595243,0,1496,604496,36987,84375,30073,98899,140727,195660,200,0
0,1595243,0,924,604496,36987,84375,30073,98899,140727,195660,200,0
0,1595243,0,-301,604496,36987,84375,30073,98899,140727,195660,200,0
0,1595243,0,-1396,604496,36987,84375,30073,98899,140727,195660,200,0
0,571358,0,1335,341632,336149,30322,92461,115081,130715,88083,200,0
0,571358,0,1371,341632,336149,30322,92461,115081,130715,88083,200,0
0,571358,0,-26,341632,336149,30322,92461,115081,130715,88083,200,0
0,571358,0,-772,341632,336149,30322,92461,115081,130715,88083,200,0
0,571358,0,240,341632,336149,30322,92461,115081,130715,88083,200,0
0,571358,0,-1222,341632,336149,30322,92461,115081,130715,88083,200,0
0,571358,0,-436,341632,336149,30322,92461,115081,130715,88083,200,0
0,571358,0,859,341632,336149,30322,92461,115081,130715,88083,200,0
0,571358,0,1473,341632,336149,30322,92461,115081,130715,88083,200,0
0,571358,0,1249,341632,336149,30322,92461,115081,130715,88083,200,0
0,1442258,0,64,373352,107660,267199,46694,126828,75214,97463,200,0
0,1442258,0,1145,373352,107660,267199,46694,126828,75214,97463,200,0
0,1442258,0,1544,373352,107660,267199,46694,126828,75214,97463,200,0
0,1442258,0,998,373352,107660,267199,46694,126828,75214,97463,200,0
0,1442258,0,-419,373352,107660,267199,46694,126828,75214,97463,200,0
0,1442258,0,-1432,373352,107660,267199,46694,126828,75214,97463,200,0
0,1442258,0,-1425,373352,107660,267199,46694,126828,75214,97463,200,0
0,1442258,0,-461,373352,107660,267199,46694,126828,75214,97463,200,0
0,1442258,0,976,373352,107660,267199,46694,126828,75214,97463,200,0
0,1442258,0,1570,373352,107660,267199,46694,126828,75214,97463,200,0
0,1505731,0,-1596,186016,88191,158706,36118,158031,207119,269437,200,0
0,1505731,0,-1036,186016,88191,158706,36118,158031,207119,269437,200,0
0,1505731,0,466,186016,88191,158706,36118,158031,207119,269437,200,0
0,1505731,0,1496,186016,88191,158706,36118,158031,207119,269437,200,0
0,1505731,0,1491,186016,88191,158706,36118,158031,207119,269437,200,0
0,1505731,0,988,186016,88191,158706,36118,158031,207119,269437,200,0
0,1505731,0,-679,186016,88191,158706,36118,158031,207119,269437,200,0
0,1505731,0,-2048,186016,88191,158706,36118,158031,207119,269437,200,0
0,1505731,0,-481,186016,88191,158706,36118,158031,207119,269437,200,0
0,1505731,0,-10,186016,88191,158706,36118,158031,207119,269437,200,0
0,843796,0,6,192371,18715,145167,37957,66264,96040,73074,200,0
0,843796,0,-650,192371,18715,145167,37957,66264,96040,73074,200,0
0,843796,0,-42,192371,18715,145167,37957,66264,96040,73074,200,0
0,843796,0,1001,192371,18715,145167,37957,66264,96040,73074,200,0
0,843796,0,609,192371,18715,145167,37957,66264,96040,73074,200,0
0,843796,0,268,192371,18715,145167,37957,66264,96040,73074,200,0
0,843796,0,129,192371,18715,145167,37957,66264,96040,73074,200,0
0,843796,0,96,192371,18715,145167,37957,66264,96040,73074,200,0
0,843796,0,-50,192371,18715,145167,37957,66264,96040,73074,200,0
0,843796,0,88,192371,18715,145167,37957,66264,96040,73074,200,0
0,524121,0,85,110752,40403,16446,40387,109656,54827,78017,200,0
0,524121,0,103,110752,40403,16446,40387,109656,54827,78017,200,0
0,524121,0,-38,110752,40403,16446,40387,109656,54827,78017,200,0
0,524121,0,-243,110752,40403,16446,40387,109656,54827,78017,200,0
0,524121,0,-5,110752,40403,16446,40387,109656,54827,78017,200,0
0,524121,0,163,110752,40403,16446,40387,109656,54827,78017,200,0
0,524121,0,227,110752,40403,16446,40387,109656,54827,78017,200,0
0,524121,0,370,110752,40403,16446,40387,109656,54827,78017,200,0
0,524121,0,412,110752,40403,16446,40387,109656,54827,78017,200,0
0,524121,0,-983,110752,40403,16446,40387,109656,54827,78017,200,0
0,337714,0,44,903659,132628,125314,10307,77021,4458,524648,200,0
0,337714,0,217,903659,132628,125314,10307,77021,4458,524648,200,0
0,337714,0,232,903659,132628,125314,10307,77021,4458,524648,200,0
0,337714,0,-412,903659,132628,125314,10307,77021,4458,524648,200,0
0,337714,0,572,903659,132628,125314,10307,77021,4458,524648,200,0
0,337714,0,-606,903659,132628,125314,10307,77021,4458,524648,200,0
0,337714,0,-1273,903659,132628,125314,10307,77021,4458,524648,200,0
0,337714,0,579,903659,132628,125314,10307,77021,4458,524648,200,0
0,337714,0,771,903659,132628,125314,10307,77021,4458,524648,200,0
0,337714,0,700,903659,132628,125314,10307,77021,4458,524648,200,0
0,522492,0,-482,255451,33823,182303,27543,50063,41137,345463,200,0
0,522492,0,402,255451,33823,182303,27543,50063,41137,345463,200,0
0,522492,0,804,255451,33823,182303,27543,50063,41137,345463,200,0
0,522492,0,903,255451,33823,182303,27543,50063,41137,345463,200,0
0,522492,0,640,255451,33823,182303,27543,50063,41137,345463,200,0
0,522492,0,-413,255451,33823,182303,27543,50063,41137,345463,200,0
0,522492,0,-1041,255451,33823,182303,27543,50063,41137,345463,200,0
0,522492,0,-1195,255451,33823,182303,27543,50063,41137,345463,200,0
0,522492,0,196,255451,33823,182303,27543,50063,41137,345463,200,0
0,522492,0,871,255451,33823,182303,27543,50063,41137,345463,200,0
0,1512191,0,-1302,992799,145005,528737,706079,462506,261499,1135624,200,0
0,1512191,0,-584,992799,145005,528737,706079,462506,261499,1135624,200,0
0,1512191,0,413,992799,145005,528737,706079,462506,261499,1135624,200,0
0,1512191,0,985,992799,145005,528737,706079,462506,261499,1135624,200,0
0,1512191,0,1133,992799,145005,528737,706079,462506,261499,1135624,200,0
0,1512191,0,696,992799,145005,528737,706079,462506,261499,1135624,200,0
0,1512191,0,-437,992799,145005,528737,706079,462506,261499,1135624,200,0
0,1512191,0,-1419,992799,145005,528737,706079,462506,261499,1135624,200,0
0,1512191,0,-1047,992799,145005,528737,706079,462506,261499,1135624,200,0
0,1512191,0,1133,992799,145005,528737,706079,462506,261499,1135624,200,0
0,714524,0,-130,225216,81586,200150,197487,96213,201836,179553,200,0
0,714524,0,-1289,225216,81586,200150,197487,96213,201836,179553,200,0
0,714524,0,-1454,225216,81586,200150,197487,96213,201836,179553,200,0
0,714524,0,-301,225216,81586,200150,197487,96213,201836,179553,200,0
0,714524,0,725,225216,81586,200150,197487,96213,201836,179553,200,0
0,714524,0,1319,225216,81586,200150,197487,96213,201836,179553,200,0
0,714524,0,1252,225216,81586,200150,197487,96213,201836,179553,200,0
0,714524,0,588,225216,81586,200150,197487,96213,201836,179553,200,0
0,714524,0,-1397,225216,81586,200150,197487,96213,201836,179553,200,0
0,255600,0,1360,199803,201771,177218,163320,163264,223513,129356,200,0
0,255600,0,1152,199803,201771,177218,163320,163264,223513,129356,200,0
0,255600,0,201,199803,201771,177218,163320,163264,223513,129356,200,0
0,255600,0,-1089,199803,201771,177218,163320,163264,223513,129356,200,0
0,255600,0,-1499,199803,201771,177218,163320,163264,223513,129356,200,0
0,255600,0,-664,199803,201771,177218,163320,163264,223513,129356,200,0
0,255600,0,553,199803,201771,177218,163320,163264,223513,129356,200,0
0,255600,0,1264,199803,201771,177218,163320,163264,223513,129356,200,0
0,255600,0,1377,199803,201771,177218,163320,163264,223513,129356,200,0
0,255600,0,472,199803,201771,177218,163320,163264,223513,129356,200,0
0,283251,0,-65,289871,168969,72415,89024,109959,295146,158116,200,0
0,283251,0,837,289871,168969,72415,89024,109959,295146,158116,200,0
0,283251,0,1361,289871,168969,72415,89024,109959,295146,158116,200,0
0,283251,0,632,289871,168969,72415,89024,109959,295146,158116,200,0
0,283251,0,-1159,289871,168969,72415,89024,109959,295146,158116,200,0
0,283251,0,-1274,289871,168969,72415,89024,109959,295146,158116,200,0
0,283251,0,-1079,289871,168969,72415,89024,109959,295146,158116,200,0
0,283251,0,-858,289871,168969,72415,89024,109959,295146,158116,200,0
0,283251,0,316,289871,168969,72415,89024,109959,295146,158116,200,0
0,283251,0,858,289871,168969,72415,89024,109959,295146,158116,200,0
0,283251,0,1388,289871,168969,72415,89024,109959,295146,158116,200,0
0,76315,0,-842,69364,81581,100451,12405,47158,47162,21826,200,0
0,76315,0,346,69364,81581,100451,12405,47158,47162,21826,200,0
0,76315,0,1305,69364,81581,100451,12405,47158,47162,21826,200,0
0,76315,0,1353,69364,81581,100451,12405,47158,47162,21826,200,0
0,76315,0,557,69364,81581,100451,12405,47158,47162,21826,200,0
0,76315,0,-577,69364,81581,100451,12405,47158,47162,21826,200,0
0,76315,0,-1305,69364,81581,100451,12405,47158,47162,21826,200,0
0,76315,0,-1236,69364,81581,100451,12405,47158,47162,21826,200,0
0,76315,0,16,69364,81581,100451,12405,47158,47162,21826,200,0
0,882809,0,-199,80443,163692,74409,146648,79330,130937,128228,200,0
0,882809,0,-1186,80443,163692,74409,146648,79330,130937,128228,200,0
0,882809,0,-1383,80443,163692,74409,146648,79330,130937,128228,200,0
0,882809,0,-628,80443,163692,74409,146648,79330,130937,128228,200,0
0,882809,0,780,80443,163692,74409,146648,79330,130937,128228,200,0
0,882809,0,1296,80443,163692,74409,146648,79330,130937,128228,200,0
0,882809,0,1206,80443,163692,74409,146648,79330,130937,128228,200,0
0,882809,0,403,80443,163692,74409,146648,79330,130937,128228,200,0
0,882809,0,-1045,80443,163692,74409,146648,79330,130937,128228,200,0
0,882809,0,-1819,80443,163692,74409,146648,79330,130937,128228,200,0
0,60281,0,1092,45927,12368,112558,28275,25001,29924,23209,200,0
0,60281,0,9,45927,12368,112558,28275,25001,29924,23209,200,0
0,60281,0,-1308,45927,12368,112558,28275,25001,29924,23209,200,0
0,60281,0,-1453,45927,12368,112558,28275,25001,29924,23209,200,0
0,60281,0,-470,45927,12368,112558,28275,25001,29924,23209,200,0
0,60281,0,633,45927,12368,112558,28275,25001,29924,23209,200,0
0,60281,0,1443,45927,12368,112558,28275,25001,29924,23209,200,0
0,60281,0,1257,45927,12368,112558,28275,25001,29924,23209,200,0
0,60281,0,24,45927,12368,112558,28275,25001,29924,23209,200,0
0,60281,0,-921,45927,12368,112558,28275,25001,29924,23209,200,0
0,997176,0,1283,213767,15374,96357,184167,139497,306159,293441,200,0
0,997176,0,1702,213767,15374,96357,184167,139497,306159,293441,200,0
0,997176,0,905,213767,15374,96357,184167,139497,306159,293441,200,0
0,997176,0,-261,213767,15374,96357,184167,139497,306159,293441,200,0
0,997176,0,-1197,213767,15374,96357,184167,139497,306159,293441,200,0
0,997176,0,-1052,213767,15374,96357,184167,139497,306159,293441,200,0
0,997176,0,-3,213767,15374,96357,184167,139497,306159,293441,200,0
0,997176,0,874,213767,15374,96357,184167,139497,306159,293441,200,0
0,997176,0,1207,213767,15374,96357,184167,139497,306159,293441,200,0
0,997176,0,1210,213767,15374,96357,184167,139497,306159,293441,200,0
0,1525605,0,343,131555,313269,288149,99921,60907,169063,116353,200,0
0,1525605,0,-253,131555,313269,288149,99921,60907,169063,116353,200,0
0,1525605,0,1461,131555,313269,288149,99921,60907,169063,116353,200,0
0,1525605,0,1016,131555,313269,288149,99921,60907,169063,116353,200,0
0,1525605,0,-2,131555,313269,288149,99921,60907,169063,116353,200,0
0,1525605,0,-1069,131555,313269,288149,99921,60907,169063,116353,200,0
0,1525605,0,-355,131555,313269,288149,99921,60907,169063,116353,200,0
0,1525605,0,1461,131555,313269,288149,99921,60907,169063,116353,200,0
0,1525605,0,-45,131555,313269,288149,99921,60907,169063,116353,200,0
0,1525605,0,-1032,131555,313269,288149,99921,60907,169063,116353,200,0
0,714734,0,-534,217365,153530,106346,166769,81451,187699,110281,200,0
0,714734,0,-1483,217365,153530,106346,166769,81451,187699,110281,200,0
0,714734,0,-387,217365,153530,106346,166769,81451,187699,110281,200,0
0,714734,0,442,217365,153530,106346,166769,81451,187699,110281,200,0
0,714734,0,1349,217365,153530,106346,166769,81451,187699,110281,200,0
0,714734,0,1324,217365,153530,106346,166769,81451,187699,110281,200,0
0,714734,0,603,217365,153530,106346,166769,81451,187699,110281,200,0
0,714734,0,-615,217365,153530,106346,166769,81451,187699,110281,200,0
0,714734,0,-1502,217365,153530,106346,166769,81451,187699,110281,200,0
0,714734,0,-610,217365,153530,106346,166769,81451,187699,110281,200,0
0,798964,0,116,254100,364170,88961,113399,131413,206017,154199,200,0
0,798964,0,-1028,254100,364170,88961,113399,131413,206017,154199,200,0
0,798964,0,-1339,254100,364170,88961,113399,131413,206017,154199,200,0
0,798964,0,-947,254100,364170,88961,113399,131413,206017,154199,200,0
0,798964,0,438,254100,364170,88961,113399,131413,206017,154199,200,0
0,798964,0,1237,254100,364170,88961,113399,131413,206017,154199,200,0
0,798964,0,1079,254100,364170,88961,113399,131413,206017,154199,200,0
0,798964,0,-59,254100,364170,88961,113399,131413,206017,154199,200,0
0,798964,0,-505,254100,364170,88961,113399,131413,206017,154199,200,0
0,798964,0,-1108,254100,364170,88961,113399,131413,206017,154199,200,0
0,1417918,0,1111,330483,85740,228607,99144,116791,153100,134862,200,0
0,1417918,0,621,330483,85740,228607,99144,116791,153100,134862,200,0
0,1417918,0,-350,330483,85740,228607,99144,116791,153100,134862,200,0
0,1417918,0,-999,330483,85740,228607,99144,116791,153100,134862,200,0
0,1417918,0,-1342,330483,85740,228607,99144,116791,153100,134862,200,0
0,1417918,0,9,330483,85740,228607,99144,116791,153100,134862,200,0
0,1417918,0,525,330483,85740,228607,99144,116791,153100,134862,200,0
0,1417918,0,1221,330483,85740,228607,99144,116791,153100,134862,200,0
0,1417918,0,902,330483,85740,228607,99144,116791,153100,134862,200,0
0,1417918,0,-567,330483,85740,228607,99144,116791,153100,134862,200,0
0,1604336,0,585,142155,252926,86354,135212,121601,47891,81888,200,0
0,1604336,0,1104,142155,252926,86354,135212,121601,47891,81888,200,0
0,1604336,0,841,142155,252926,86354,135212,121601,47891,81888,200,0
0,1604336,0,-193,142155,252926,86354,135212,121601,47891,81888,200,0
0,1604336,0,-1021,142155,252926,86354,135212,121601,47891,81888,200,0
0,1604336,0,-996,142155,252926,86354,135212,121601,47891,81888,200,0
0,1604336,0,468,142155,252926,86354,135212,121601,47891,81888,200,0
0,1604336,0,544,142155,252926,86354,135212,121601,47891,81888,200,0
0,1604336,0,1472,142155,252926,86354,135212,121601,47891,81888,200,0
0,361988,0,-842,524702,63793,262631,66296,221098,119036,92296,200,0
0,361988,0,-573,524702,63793,262631,66296,221098,119036,92296,200,0
0,361988,0,24,524702,63793,262631,66296,221098,119036,92296,200,0
0,361988,0,-1105,524702,63793,262631,66296,221098,119036,92296,200,0
0,361988,0,1266,524702,63793,262631,66296,221098,119036,92296,200,0
0,361988,0,-1050,524702,63793,262631,66296,221098,119036,92296,200,0
0,361988,0,-500,524702,63793,262631,66296,221098,119036,92296,200,0
0,361988,0,-1259,524702,63793,262631,66296,221098,119036,92296,200,0
0,361988,0,-1109,524702,63793,262631,66296,221098,119036,92296,200,0
0,361988,0,-935,524702,63793,262631,66296,221098,119036,92296,200,0
0,602154,0,-733,195046,55066,126761,73735,98760,241801,183164,200,0
0,602154,0,-1372,195046,55066,126761,73735,98760,241801,183164,200,0
0,602154,0,-902,195046,55066,126761,73735,98760,241801,183164,200,0
0,602154,0,1280,195046,55066,126761,73735,98760,241801,183164,200,0
0,602154,0,994,195046,55066,126761,73735,98760,241801,183164,200,0
0,602154,0,1402,195046,55066,126761,73735,98760,241801,183164,200,0
0,602154,0,995,195046,55066,126761,73735,98760,241801,183164,200,0
0,602154,0,322,195046,55066,126761,73735,98760,241801,183164,200,0
0,602154,0,-776,195046,55066,126761,73735,98760,241801,183164,200,0
0,602154,0,-1272,195046,55066,126761,73735,98760,241801,183164,200,0
0,602154,0,-858,195046,55066,126761,73735,98760,241801,183164,200,0
0,513580,0,582,124627,82951,180098,85871,197278,131452,145421,200,0
0,513580,0,-435,124627,82951,180098,85871,197278,131452,145421,200,0
0,513580,0,-1271,124627,82951,180098,85871,197278,131452,145421,200,0
0,513580,0,-1082,124627,82951,180098,85871,197278,131452,145421,200,0
0,513580,0,-228,124627,82951,180098,85871,197278,131452,145421,200,0
0,513580,0,881,124627,82951,180098,85871,197278,131452,145421,200,0
0,513580,0,1315,124627,82951,180098,85871,197278,131452,145421,200,0
0,513580,0,883,124627,82951,180098,85871,197278,131452,145421,200,0
0,513580,0,73,124627,82951,180098,85871,197278,131452,145421,200,0
0,1058155,0,448,438581,58822,32036,35170,197684,192194,135560,200,0
0,1058155,0,998,438581,58822,32036,35170,197684,192194,135560,200,0
0,1058155,0,987,438581,58822,32036,35170,197684,192194,135560,200,0
0,1058155,0,-139,438581,58822,32036,35170,197684,192194,135560,200,0
0,1058155,0,-997,438581,58822,32036,35170,197684,192194,135560,200,0
0,1058155,0,-985,438581,58822,32036,35170,197684,192194,135560,200,0
0,1058155,0,-136,438581,58822,32036,35170,197684,192194,135560,200,0
0,1058155,0,823,438581,58822,32036,35170,197684,192194,135560,200,0
0,1058155,0,1333,438581,58822,32036,35170,197684,192194,135560,200,0
0,1058155,0,965,438581,58822,32036,35170,197684,192194,135560,200,0
0,856574,0,-734,278134,238872,270401,86543,143812,194716,93981,200,0
0,856574,0,389,278134,238872,270401,86543,143812,194716,93981,200,0
0,856574,0,1194,278134,238872,270401,86543,143812,194716,93981,200,0
0,856574,0,1307,278134,238872,270401,86543,143812,194716,93981,200,0
0,856574,0,332,278134,238872,270401,86543,143812,194716,93981,200,0
0,856574,0,-758,278134,238872,270401,86543,143812,194716,93981,200,0
0,856574,0,-1366,278134,238872,270401,86543,143812,194716,93981,200,0
0,856574,0,-907,278134,238872,270401,86543,143812,194716,93981,200,0
0,856574,0,-84,278134,238872,270401,86543,143812,194716,93981,200,0
0,856574,0,931,278134,238872,270401,86543,143812,194716,93981,200,0
0,609196,0,-1228,607672,37247,473768,127139,85963,272456,150908,200,0
0,609196,0,-773,607672,37247,473768,127139,85963,272456,150908,200,0
0,609196,0,74,607672,37247,473768,127139,85963,272456,150908,200,0
0,609196,0,-1428,607672,37247,473768,127139,85963,272456,150908,200,0
0,609196,0,1228,607672,37247,473768,127139,85963,272456,150908,200,0
0,609196,0,563,607672,37247,473768,127139,85963,272456,150908,200,0
0,609196,0,-954,607672,37247,473768,127139,85963,272456,150908,200,0
0,609196,0,-1180,607672,37247,473768,127139,85963,272456,150908,200,0
0,609196,0,-580,607672,37247,473768,127139,85963,272456,150908,200,0
