attention,delta,meditation,rawValue,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,poorSignal,blinkStrength,label
70,239381,29,-142,31882,2357,5218,9259,3682,479,29236,0,0,2
70,239381,29,288,31882,2357,5218,9259,3682,479,29236,0,0,2
70,239381,29,161,31882,2357,5218,9259,3682,479,29236,0,0,2
70,239381,29,25,31882,2357,5218,9259,3682,479,29236,0,0,2
70,239381,29,233,31882,2357,5218,9259,3682,479,29236,0,0,2
61,884910,24,130,89619,19982,18677,28214,22761,3270,120660,0,0,2
61,884910,24,10,89619,19982,18677,28214,22761,3270,120660,0,0,2
61,884910,24,186,89619,19982,18677,28214,22761,3270,120660,0,0,2
61,884910,24,88,89619,19982,18677,28214,22761,3270,120660,0,0,2
61,884910,24,55,89619,19982,18677,28214,22761,3270,120660,0,0,2
61,884910,24,161,89619,19982,18677,28214,22761,3270,120660,0,0,2
61,884910,24,-18,89619,19982,18677,28214,22761,3270,120660,0,0,2
61,884910,24,112,89619,19982,18677,28214,22761,3270,120660,0,0,2
61,884910,24,-20,89619,19982,18677,28214,22761,3270,120660,0,0,2
61,884910,24,18,89619,19982,18677,28214,22761,3270,120660,0,0,2
69,1123164,35,140,185097,45248,48863,32068,26011,8031,130455,0,0,2
69,1123164,35,117,185097,45248,48863,32068,26011,8031,130455,0,0,2
69,1123164,35,-1,185097,45248,48863,32068,26011,8031,130455,0,0,2
69,1123164,35,173,185097,45248,48863,32068,26011,8031,130455,0,0,2
69,1123164,35,-60,185097,45248,48863,32068,26011,8031,130455,0,0,2
69,1123164,35,-3,185097,45248,48863,32068,26011,8031,130455,0,0,2
69,1123164,35,188,185097,45248,48863,32068,26011,8031,130455,0,0,2
69,1123164,35,-156,185097,45248,48863,32068,26011,8031,130455,0,0,2
69,1123164,35,164,185097,45248,48863,32068,26011,8031,130455,0,0,2
67,903330,56,18,118799,42233,30003,28777,10631,5036,136094,0,0,2
67,903330,56,112,118799,42233,30003,28777,10631,5036,136094,0,0,2
67,903330,56,66,118799,42233,30003,28777,10631,5036,136094,0,0,2
67,903330,56,76,118799,42233,30003,28777,10631,5036,136094,0,0,2
67,903330,56,169,118799,42233,30003,28777,10631,5036,136094,0,0,2
67,903330,56,-35,118799,42233,30003,28777,10631,5036,136094,0,0,2
67,903330,56,195,118799,42233,30003,28777,10631,5036,136094,0,0,2
67,903330,56,-51,118799,42233,30003,28777,10631,5036,136094,0,0,2
67,903330,56,7,118799,42233,30003,28777,10631,5036,136094,0,0,2
67,903330,56,-4,118799,42233,30003,28777,10631,5036,136094,0,0,2
54,275302,69,113,89515,45669,34475,41359,5259,7715,118260,0,0,2
54,275302,69,-67,89515,45669,34475,41359,5259,7715,118260,0,0,2
54,275302,69,3,89515,45669,34475,41359,5259,7715,118260,0,0,2
54,275302,69,35,89515,45669,34475,41359,5259,7715,118260,0,0,2
54,275302,69,12,89515,45669,34475,41359,5259,7715,118260,0,0,2
