attention,delta,meditation,rawValue,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,poorSignal,blinkStrength
0,710378,0,450,518101,28361,212043,6873,223049,3962,1092096,0,0
0,710378,0,635,518101,28361,212043,6873,223049,3962,1092096,0,0
0,710378,0,151,518101,28361,212043,6873,223049,3962,1092096,0,0
0,710378,0,-328,518101,28361,212043,6873,223049,3962,1092096,0,0
0,710378,0,-442,518101,28361,212043,6873,223049,3962,1092096,0,0
0,886495,0,613,898159,1269,272269,1629,203880,2521,1073119,0,0
0,886495,0,-230,898159,1269,272269,1629,203880,2521,1073119,0,0
0,886495,0,-329,898159,1269,272269,1629,203880,2521,1073119,0,0
0,886495,0,-347,898159,1269,272269,1629,203880,2521,1073119,0,0
0,886495,0,324,898159,1269,272269,1629,203880,2521,1073119,0,0
0,886495,0,188,898159,1269,272269,1629,203880,2521,1073119,0,0
0,886495,0,451,898159,1269,272269,1629,203880,2521,1073119,0,0
0,886495,0,482,898159,1269,272269,1629,203880,2521,1073119,0,0
0,886495,0,20,898159,1269,272269,1629,203880,2521,1073119,0,0
0,886495,0,-458,898159,1269,272269,1629,203880,2521,1073119,0,0
0,77339,0,229,174296,1856,75662,1163,41377,1333,258874,0,0
0,77339,0,458,174296,1856,75662,1163,41377,1333,258874,0,0
0,77339,0,285,174296,1856,75662,1163,41377,1333,258874,0,0
0,77339,0,-461,174296,1856,75662,1163,41377,1333,258874,0,0
0,77339,0,-513,174296,1856,75662,1163,41377,1333,258874,0,0
0,77339,0,-171,174296,1856,75662,1163,41377,1333,258874,0,0
0,77339,0,341,174296,1856,75662,1163,41377,1333,258874,0,0
0,77339,0,587,174296,1856,75662,1163,41377,1333,258874,0,0
0,77339,0,193,174296,1856,75662,1163,41377,1333,258874,0,0
0,77339,0,56,174296,1856,75662,1163,41377,1333,258874,0,0
0,144490,0,741,244627,17086,32699,1722,47903,893,241278,26,0
0,144490,0,407,244627,17086,32699,1722,47903,893,241278,26,0
0,144490,0,-588,244627,17086,32699,1722,47903,893,241278,26,0
0,144490,0,-65,244627,17086,32699,1722,47903,893,241278,26,0
0,144490,0,-205,244627,17086,32699,1722,47903,893,241278,26,0
0,144490,0,-507,244627,17086,32699,1722,47903,893,241278,26,0
0,144490,0,-219,244627,17086,32699,1722,47903,893,241278,26,0
0,144490,0,570,244627,17086,32699,1722,47903,893,241278,26,0
0,144490,0,504,244627,17086,32699,1722,47903,893,241278,26,0
0,144490,0,64,244627,17086,32699,1722,47903,893,241278,26,0
35,82240,30,-286,255322,670,68091,1213,53919,1171,251220,0,0
35,82240,30,726,255322,670,68091,1213,53919,1171,251220,0,0
35,82240,30,-121,255322,670,68091,1213,53919,1171,251220,0,0
35,82240,30,70,255322,670,68091,1213,53919,1171,251220,0,0
35,82240,30,-20,255322,670,68091,1213,53919,1171,251220,0,0
35,82240,30,-10,255322,670,68091,1213,53919,1171,251220,0,0
35,82240,30,-613,255322,670,68091,1213,53919,1171,251220,0,0
35,82240,30,-107,255322,670,68091,1213,53919,1171,251220,0,0
35,82240,30,738,255322,670,68091,1213,53919,1171,251220,0,0
35,82240,30,488,255322,670,68091,1213,53919,1171,251220,0,0
37,217886,54,-475,141114,2347,72081,2555,45068,1111,246263,0,0
37,217886,54,-471,141114,2347,72081,2555,45068,1111,246263,0,0
37,217886,54,730,141114,2347,72081,2555,45068,1111,246263,0,0
37,217886,54,424,141114,2347,72081,2555,45068,1111,246263,0,0
37,217886,54,60,141114,2347,72081,2555,45068,1111,246263,0,0
37,217886,54,-150,141114,2347,72081,2555,45068,1111,246263,0,0
37,217886,54,172,141114,2347,72081,2555,45068,1111,246263,0,0
37,217886,54,-231,141114,2347,72081,2555,45068,1111,246263,0,0
37,217886,54,98,141114,2347,72081,2555,45068,1111,246263,0,0
37,217886,54,200,141114,2347,72081,2555,45068,1111,246263,0,0
40,715278,78,33,437151,24411,349799,9654,166922,2345,959886,0,0
40,715278,78,-246,437151,24411,349799,9654,166922,2345,959886,0,0
40,715278,78,-113,437151,24411,349799,9654,166922,2345,959886,0,0
40,715278,78,416,437151,24411,349799,9654,166922,2345,959886,0,0
40,715278,78,423,437151,24411,349799,9654,166922,2345,959886,0,0
40,715278,78,183,437151,24411,349799,9654,166922,2345,959886,0,0
40,715278,78,10,437151,24411,349799,9654,166922,2345,959886,0,0
40,715278,78,-213,437151,24411,349799,9654,166922,2345,959886,0,0
40,715278,78,-602,437151,24411,349799,9654,166922,2345,959886,0,0
40,715278,78,-61,437151,24411,349799,9654,166922,2345,959886,0,0
