attention,delta,meditation,rawValue,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,poorSignal,blinkStrength,label
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,146,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,48,0,0,0,0,0,0,0,0,0,1
0,0,0,-234,0,0,0,0,0,0,0,0,0,1
0,0,0,20,0,0,0,0,0,0,0,0,0,1
0,0,0,69,0,0,0,0,0,0,0,0,0,1
0,0,0,90,0,0,0,0,0,0,0,0,0,1
0,0,0,9,0,0,0,0,0,0,0,0,0,1
0,0,0,89,0,0,0,0,0,0,0,0,0,1
0,0,0,92,0,0,0,0,0,0,0,0,0,1
0,0,0,200,0,0,0,0,0,0,0,0,0,1
0,146860,0,435,167846,18724,28161,3594,7973,2686,5579,25,0,1
0,146860,0,-49,167846,18724,28161,3594,7973,2686,5579,25,0,1
0,146860,0,-35,167846,18724,28161,3594,7973,2686,5579,25,0,1
0,146860,0,-372,167846,18724,28161,3594,7973,2686,5579,25,0,1
0,146860,0,-356,167846,18724,28161,3594,7973,2686,5579,25,0,1
0,146860,0,364,167846,18724,28161,3594,7973,2686,5579,25,0,1
0,146860,0,505,167846,18724,28161,3594,7973,2686,5579,25,0,1
0,146860,0,92,167846,18724,28161,3594,7973,2686,5579,25,0,1
0,146860,0,57,167846,18724,28161,3594,7973,2686,5579,25,0,1
0,146860,0,668,167846,18724,28161,3594,7973,2686,5579,25,0,1
0,795855,0,-163,29787,7239,5755,2251,1643,1033,817,0,0,1
0,795855,0,-141,29787,7239,5755,2251,1643,1033,817,0,0,1
0,795855,0,-476,29787,7239,5755,2251,1643,1033,817,0,0,1
0,795855,0,152,29787,7239,5755,2251,1643,1033,817,0,0,1
0,795855,0,183,29787,7239,5755,2251,1643,1033,817,0,0,1
0,795855,0,210,29787,7239,5755,2251,1643,1033,817,0,0,1
0,795855,0,71,29787,7239,5755,2251,1643,1033,817,0,0,1
0,795855,0,-121,29787,7239,5755,2251,1643,1033,817,0,0,1
0,795855,0,16,29787,7239,5755,2251,1643,1033,817,0,0,1
0,795855,0,148,29787,7239,5755,2251,1643,1033,817,0,0,1
0,150055,0,866,12247,2991,2007,723,624,186,321,0,0,1
0,150055,0,-386,12247,2991,2007,723,624,186,321,0,0,1
0,150055,0,-86,12247,2991,2007,723,624,186,321,0,0,1
0,150055,0,212,12247,2991,2007,723,624,186,321,0,0,1
0,150055,0,121,12247,2991,2007,723,624,186,321,0,0,1
0,150055,0,-17,12247,2991,2007,723,624,186,321,0,0,1
0,150055,0,51,12247,2991,2007,723,624,186,321,0,0,1
0,150055,0,80,12247,2991,2007,723,624,186,321,0,0,1
0,150055,0,106,12247,2991,2007,723,624,186,321,0,0,1
0,150055,0,96,12247,2991,2007,723,624,186,321,0,0,1
0,297536,0,389,18403,3056,3146,1594,764,191,528,0,0,1
0,297536,0,73,18403,3056,3146,1594,764,191,528,0,0,1
0,297536,0,-92,18403,3056,3146,1594,764,191,528,0,0,1
0,297536,0,-86,18403,3056,3146,1594,764,191,528,0,0,1
0,297536,0,-340,18403,3056,3146,1594,764,191,528,0,0,1
0,297536,0,-597,18403,3056,3146,1594,764,191,528,0,0,1
0,297536,0,425,18403,3056,3146,1594,764,191,528,0,0,1
0,297536,0,275,18403,3056,3146,1594,764,191,528,0,0,1
0,297536,0,152,18403,3056,3146,1594,764,191,528,0,0,1
0,297536,0,109,18403,3056,3146,1594,764,191,528,0,0,1
54,2494523,30,505,237016,9633,33218,29388,20886,17745,6086,0,0,1
54,2494523,30,-153,237016,9633,33218,29388,20886,17745,6086,0,0,1
54,2494523,30,-168,237016,9633,33218,29388,20886,17745,6086,0,0,1
54,2494523,30,48,237016,9633,33218,29388,20886,17745,6086,0,0,1
54,2494523,30,-300,237016,9633,33218,29388,20886,17745,6086,0,0,1
54,2494523,30,-609,237016,9633,33218,29388,20886,17745,6086,0,0,1
54,2494523,30,324,237016,9633,33218,29388,20886,17745,6086,0,0,1
54,2494523,30,296,237016,9633,33218,29388,20886,17745,6086,0,0,1
54,2494523,30,228,237016,9633,33218,29388,20886,17745,6086,0,0,1
54,2494523,30,76,237016,9633,33218,29388,20886,17745,6086,0,0,1
47,1393078,30,11,79819,16615,2938,10329,2936,5370,2887,0,0,1
47,1393078,30,557,79819,16615,2938,10329,2936,5370,2887,0,0,1
47,1393078,30,-132,79819,16615,2938,10329,2936,5370,2887,0,0,1
47,1393078,30,-316,79819,16615,2938,10329,2936,5370,2887,0,0,1
47,1393078,30,-155,79819,16615,2938,10329,2936,5370,2887,0,0,1
47,1393078,30,106,79819,16615,2938,10329,2936,5370,2887,0,0,1
47,1393078,30,105,79819,16615,2938,10329,2936,5370,2887,0,0,1
47,1393078,30,135,79819,16615,2938,10329,2936,5370,2887,0,0,1
47,1393078,30,72,79819,16615,2938,10329,2936,5370,2887,0,0,1
47,1393078,30,73,79819,16615,2938,10329,2936,5370,2887,0,0,1
48,552248,43,56,68396,4308,21201,8748,4040,2321,3733,0,0,1
48,552248,43,341,68396,4308,21201,8748,4040,2321,3733,0,0,1
48,552248,43,-138,68396,4308,21201,8748,4040,2321,3733,0,0,1
48,552248,43,-104,68396,4308,21201,8748,4040,2321,3733,0,0,1
48,552248,43,-293,68396,4308,21201,8748,4040,2321,3733,0,0,1
48,552248,43,-131,68396,4308,21201,8748,4040,2321,3733,0,0,1
48,552248,43,229,68396,4308,21201,8748,4040,2321,3733,0,0,1
48,552248,43,211,68396,4308,21201,8748,4040,2321,3733,0,0,1
48,552248,43,153,68396,4308,21201,8748,4040,2321,3733,0,0,1
48,552248,43,80,68396,4308,21201,8748,4040,2321,3733,0,0,1
53,1704259,38,140,166260,12644,18902,9594,9673,3939,7991,0,0,1
53,1704259,38,296,166260,12644,18902,9594,9673,3939,7991,0,0,1
53,1704259,38,-151,166260,12644,18902,9594,9673,3939,7991,0,0,1
53,1704259,38,-98,166260,12644,18902,9594,9673,3939,7991,0,0,1
53,1704259,38,-25,166260,12644,18902,9594,9673,3939,7991,0,0,1
53,1704259,38,-236,166260,12644,18902,9594,9673,3939,7991,0,0,1
53,1704259,38,-46,166260,12644,18902,9594,9673,3939,7991,0,0,1
53,1704259,38,330,166260,12644,18902,9594,9673,3939,7991,0,0,1
53,1704259,38,184,166260,12644,18902,9594,9673,3939,7991,0,0,1
53,1704259,38,86,166260,12644,18902,9594,9673,3939,7991,0,0,1
44,639872,43,53,10786,1743,682,1988,651,377,544,0,0,1
44,639872,43,778,10786,1743,682,1988,651,377,544,0,0,1
44,639872,43,-198,10786,1743,682,1988,651,377,544,0,0,1
44,639872,43,-151,10786,1743,682,1988,651,377,544,0,0,1
44,639872,43,-250,10786,1743,682,1988,651,377,544,0,0,1
44,639872,43,-164,10786,1743,682,1988,651,377,544,0,0,1
44,639872,43,81,10786,1743,682,1988,651,377,544,0,0,1
44,639872,43,218,10786,1743,682,1988,651,377,544,0,0,1
44,639872,43,68,10786,1743,682,1988,651,377,544,0,0,1
47,384074,66,112,32184,13304,14108,5637,1887,2153,2499,0,0,1
47,384074,66,155,32184,13304,14108,5637,1887,2153,2499,0,0,1
47,384074,66,218,32184,13304,14108,5637,1887,2153,2499,0,0,1
47,384074,66,-162,32184,13304,14108,5637,1887,2153,2499,0,0,1
47,384074,66,-60,32184,13304,14108,5637,1887,2153,2499,0,0,1
47,384074,66,-436,32184,13304,14108,5637,1887,2153,2499,0,0,1
47,384074,66,118,32184,13304,14108,5637,1887,2153,2499,0,0,1
47,384074,66,292,32184,13304,14108,5637,1887,2153,2499,0,0,1
47,384074,66,183,32184,13304,14108,5637,1887,2153,2499,0,0,1
47,384074,66,128,32184,13304,14108,5637,1887,2153,2499,0,0,1
34,1460865,57,122,205838,40808,15253,6954,6628,6643,6670,0,0,1
34,1460865,57,64,205838,40808,15253,6954,6628,6643,6670,0,0,1
34,1460865,57,90,205838,40808,15253,6954,6628,6643,6670,0,0,1
34,1460865,57,218,205838,40808,15253,6954,6628,6643,6670,0,0,1
34,1460865,57,-104,205838,40808,15253,6954,6628,6643,6670,0,0,1
34,1460865,57,-138,205838,40808,15253,6954,6628,6643,6670,0,0,1
34,1460865,57,-427,205838,40808,15253,6954,6628,6643,6670,0,0,1
34,1460865,57,185,205838,40808,15253,6954,6628,6643,6670,0,0,1
34,1460865,57,-82,205838,40808,15253,6954,6628,6643,6670,0,0,1
34,1460865,57,275,205838,40808,15253,6954,6628,6643,6670,0,0,1
24,824896,43,256,143027,7870,2292,5468,5144,2783,2078,0,0,1
24,824896,43,689,143027,7870,2292,5468,5144,2783,2078,0,0,1
24,824896,43,-18,143027,7870,2292,5468,5144,2783,2078,0,0,1
24,824896,43,-196,143027,7870,2292,5468,5144,2783,2078,0,0,1
24,824896,43,-487,143027,7870,2292,5468,5144,2783,2078,0,0,1
24,824896,43,-1,143027,7870,2292,5468,5144,2783,2078,0,0,1
24,824896,43,137,143027,7870,2292,5468,5144,2783,2078,0,0,1
24,824896,43,141,143027,7870,2292,5468,5144,2783,2078,0,0,1
24,824896,43,144,143027,7870,2292,5468,5144,2783,2078,0,0,1
24,824896,43,146,143027,7870,2292,5468,5144,2783,2078,0,0,1
34,2346624,66,67,48403,19975,14112,3818,6259,1949,3043,0,0,1
34,2346624,66,105,48403,19975,14112,3818,6259,1949,3043,0,0,1
34,2346624,66,401,48403,19975,14112,3818,6259,1949,3043,0,0,1
34,2346624,66,-168,48403,19975,14112,3818,6259,1949,3043,0,0,1
34,2346624,66,-153,48403,19975,14112,3818,6259,1949,3043,0,0,1
34,2346624,66,-407,48403,19975,14112,3818,6259,1949,3043,0,0,1
34,2346624,66,36,48403,19975,14112,3818,6259,1949,3043,0,0,1
34,2346624,66,237,48403,19975,14112,3818,6259,1949,3043,0,0,1
34,2346624,66,141,48403,19975,14112,3818,6259,1949,3043,0,0,1
34,2346624,66,85,48403,19975,14112,3818,6259,1949,3043,0,0,1
20,2115357,43,83,426940,27495,54381,14386,9922,3888,6003,0,0,1
20,2115357,43,757,426940,27495,54381,14386,9922,3888,6003,0,0,1
20,2115357,43,-1,426940,27495,54381,14386,9922,3888,6003,0,0,1
20,2115357,43,-85,426940,27495,54381,14386,9922,3888,6003,0,0,1
20,2115357,43,-102,426940,27495,54381,14386,9922,3888,6003,0,0,1
20,2115357,43,-468,426940,27495,54381,14386,9922,3888,6003,0,0,1
20,2115357,43,240,426940,27495,54381,14386,9922,3888,6003,0,0,1
20,2115357,43,281,426940,27495,54381,14386,9922,3888,6003,0,0,1
20,2115357,43,105,426940,27495,54381,14386,9922,3888,6003,0,0,1
20,2115357,43,43,426940,27495,54381,14386,9922,3888,6003,0,0,1
35,845232,34,48,266562,28960,9423,23100,13415,8845,7532,0,0,1
35,845232,34,613,266562,28960,9423,23100,13415,8845,7532,0,0,1
35,845232,34,-52,266562,28960,9423,23100,13415,8845,7532,0,0,1
35,845232,34,-81,266562,28960,9423,23100,13415,8845,7532,0,0,1
35,845232,34,-25,266562,28960,9423,23100,13415,8845,7532,0,0,1
35,845232,34,-430,266562,28960,9423,23100,13415,8845,7532,0,0,1
35,845232,34,113,266562,28960,9423,23100,13415,8845,7532,0,0,1
35,845232,34,240,266562,28960,9423,23100,13415,8845,7532,0,0,1
35,845232,34,155,266562,28960,9423,23100,13415,8845,7532,0,0,1
35,845232,34,112,266562,28960,9423,23100,13415,8845,7532,0,0,1
54,542054,53,42,62924,13150,1572,6639,6162,555,2041,0,0,1
54,542054,53,66,62924,13150,1572,6639,6162,555,2041,0,0,1
54,542054,53,485,62924,13150,1572,6639,6162,555,2041,0,0,1
54,542054,53,-229,62924,13150,1572,6639,6162,555,2041,0,0,1
54,542054,53,-318,62924,13150,1572,6639,6162,555,2041,0,0,1
54,542054,53,369,62924,13150,1572,6639,6162,555,2041,0,0,1
54,542054,53,-263,62924,13150,1572,6639,6162,555,2041,0,0,1
54,542054,53,43,62924,13150,1572,6639,6162,555,2041,0,0,1
54,542054,53,138,62924,13150,1572,6639,6162,555,2041,0,0,1
54,542054,53,131,62924,13150,1572,6639,6162,555,2041,0,0,1
37,1838779,20,77,493874,20077,29267,19765,20172,5903,8765,0,0,1
37,1838779,20,60,493874,20077,29267,19765,20172,5903,8765,0,0,1
37,1838779,20,-36,493874,20077,29267,19765,20172,5903,8765,0,0,1
37,1838779,20,11,493874,20077,29267,19765,20172,5903,8765,0,0,1
37,1838779,20,553,493874,20077,29267,19765,20172,5903,8765,0,0,1
37,1838779,20,-78,493874,20077,29267,19765,20172,5903,8765,0,0,1
37,1838779,20,-360,493874,20077,29267,19765,20172,5903,8765,0,0,1
37,1838779,20,-117,493874,20077,29267,19765,20172,5903,8765,0,0,1
37,1838779,20,123,493874,20077,29267,19765,20172,5903,8765,0,0,1
37,1838779,20,148,493874,20077,29267,19765,20172,5903,8765,0,0,1
78,1354138,30,-74,66838,13189,22849,18698,20344,6769,11692,0,0,1
78,1354138,30,-290,66838,13189,22849,18698,20344,6769,11692,0,0,1
78,1354138,30,1059,66838,13189,22849,18698,20344,6769,11692,0,0,1
78,1354138,30,662,66838,13189,22849,18698,20344,6769,11692,0,0,1
78,1354138,30,-52,66838,13189,22849,18698,20344,6769,11692,0,0,1
78,1354138,30,-164,66838,13189,22849,18698,20344,6769,11692,0,0,1
78,1354138,30,-138,66838,13189,22849,18698,20344,6769,11692,0,0,1
78,1354138,30,336,66838,13189,22849,18698,20344,6769,11692,0,0,1
78,1354138,30,-2048,66838,13189,22849,18698,20344,6769,11692,0,0,1
78,1354138,30,-157,66838,13189,22849,18698,20344,6769,11692,0,0,1
78,1531082,30,1475,386097,79618,41906,113901,81069,12698,14184,26,0,1
78,1531082,30,688,386097,79618,41906,113901,81069,12698,14184,26,0,1
78,1531082,30,11,386097,79618,41906,113901,81069,12698,14184,26,0,1
78,1531082,30,100,386097,79618,41906,113901,81069,12698,14184,26,0,1
78,1531082,30,-65,386097,79618,41906,113901,81069,12698,14184,26,0,1
78,1531082,30,3,386097,79618,41906,113901,81069,12698,14184,26,0,1
78,1531082,30,-33,386097,79618,41906,113901,81069,12698,14184,26,0,1
78,1531082,30,230,386097,79618,41906,113901,81069,12698,14184,26,0,1
78,1531082,30,134,386097,79618,41906,113901,81069,12698,14184,26,0,1
78,1531082,30,-82,386097,79618,41906,113901,81069,12698,14184,26,0,1
78,453148,30,-29,687,993,763,738,691,139,239,26,0,1
78,453148,30,-337,687,993,763,738,691,139,239,26,0,1
78,453148,30,150,687,993,763,738,691,139,239,26,0,1
78,453148,30,59,687,993,763,738,691,139,239,26,0,1
78,453148,30,-375,687,993,763,738,691,139,239,26,0,1
78,453148,30,375,687,993,763,738,691,139,239,26,0,1
78,453148,30,354,687,993,763,738,691,139,239,26,0,1
78,453148,30,150,687,993,763,738,691,139,239,26,0,1
78,453148,30,-62,687,993,763,738,691,139,239,26,0,1
78,453148,30,221,687,993,763,738,691,139,239,26,0,1
75,1197684,41,-4,532410,75399,48535,43603,31182,8275,18194,0,0,1
75,1197684,41,-51,532410,75399,48535,43603,31182,8275,18194,0,0,1
75,1197684,41,-298,532410,75399,48535,43603,31182,8275,18194,0,0,1
75,1197684,41,153,532410,75399,48535,43603,31182,8275,18194,0,0,1
75,1197684,41,195,532410,75399,48535,43603,31182,8275,18194,0,0,1
75,1197684,41,48,532410,75399,48535,43603,31182,8275,18194,0,0,1
75,1197684,41,137,532410,75399,48535,43603,31182,8275,18194,0,0,1
75,1197684,41,123,532410,75399,48535,43603,31182,8275,18194,0,0,1
75,1197684,41,201,532410,75399,48535,43603,31182,8275,18194,0,0,1
57,1036767,61,-219,190845,123298,34135,31223,18171,18583,8760,0,0,1
57,1036767,61,-154,190845,123298,34135,31223,18171,18583,8760,0,0,1
57,1036767,61,83,190845,123298,34135,31223,18171,18583,8760,0,0,1
57,1036767,61,-65,190845,123298,34135,31223,18171,18583,8760,0,0,1
57,1036767,61,188,190845,123298,34135,31223,18171,18583,8760,0,0,1
57,1036767,61,133,190845,123298,34135,31223,18171,18583,8760,0,0,1
57,1036767,61,103,190845,123298,34135,31223,18171,18583,8760,0,0,1
57,1036767,61,60,190845,123298,34135,31223,18171,18583,8760,0,0,1
57,1036767,61,23,190845,123298,34135,31223,18171,18583,8760,0,0,1
57,1036767,61,56,190845,123298,34135,31223,18171,18583,8760,0,0,1
67,1106575,93,130,136350,80928,22832,29318,16150,12740,9571,0,0,1
67,1106575,93,-284,136350,80928,22832,29318,16150,12740,9571,0,0,1
67,1106575,93,-6,136350,80928,22832,29318,16150,12740,9571,0,0,1
67,1106575,93,-132,136350,80928,22832,29318,16150,12740,9571,0,0,1
67,1106575,93,113,136350,80928,22832,29318,16150,12740,9571,0,0,1
67,1106575,93,51,136350,80928,22832,29318,16150,12740,9571,0,0,1
67,1106575,93,16,136350,80928,22832,29318,16150,12740,9571,0,0,1
67,1106575,93,262,136350,80928,22832,29318,16150,12740,9571,0,0,1
67,1106575,93,199,136350,80928,22832,29318,16150,12740,9571,0,0,1
67,1106575,93,71,136350,80928,22832,29318,16150,12740,9571,0,0,1
47,632681,94,-26,81252,26045,16157,24172,7664,4697,6662,0,0,1
47,632681,94,213,81252,26045,16157,24172,7664,4697,6662,0,0,1
47,632681,94,6,81252,26045,16157,24172,7664,4697,6662,0,0,1
47,632681,94,-101,81252,26045,16157,24172,7664,4697,6662,0,0,1
47,632681,94,-61,81252,26045,16157,24172,7664,4697,6662,0,0,1
47,632681,94,-497,81252,26045,16157,24172,7664,4697,6662,0,0,1
47,632681,94,162,81252,26045,16157,24172,7664,4697,6662,0,0,1
47,632681,94,20,81252,26045,16157,24172,7664,4697,6662,0,0,1
47,632681,94,170,81252,26045,16157,24172,7664,4697,6662,0,0,1
47,632681,94,85,81252,26045,16157,24172,7664,4697,6662,0,0,1
38,1725077,97,99,588518,16793,141752,20746,21527,16820,8091,0,0,1
38,1725077,97,77,588518,16793,141752,20746,21527,16820,8091,0,0,1
38,1725077,97,295,588518,16793,141752,20746,21527,16820,8091,0,0,1
38,1725077,97,-59,588518,16793,141752,20746,21527,16820,8091,0,0,1
38,1725077,97,-147,588518,16793,141752,20746,21527,16820,8091,0,0,1
38,1725077,97,-274,588518,16793,141752,20746,21527,16820,8091,0,0,1
38,1725077,97,28,588518,16793,141752,20746,21527,16820,8091,0,0,1
38,1725077,97,231,588518,16793,141752,20746,21527,16820,8091,0,0,1
38,1725077,97,121,588518,16793,141752,20746,21527,16820,8091,0,0,1
38,1725077,97,53,588518,16793,141752,20746,21527,16820,8091,0,0,1
23,1752693,64,108,220528,9934,13842,16931,5733,3893,6578,0,0,1
23,1752693,64,71,220528,9934,13842,16931,5733,3893,6578,0,0,1
23,1752693,64,61,220528,9934,13842,16931,5733,3893,6578,0,0,1
23,1752693,64,309,220528,9934,13842,16931,5733,3893,6578,0,0,1
23,1752693,64,4,220528,9934,13842,16931,5733,3893,6578,0,0,1
23,1752693,64,-307,220528,9934,13842,16931,5733,3893,6578,0,0,1
