Label,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
2,0.0546038806,0.0211512026,0.0291635994,0.0029690658,0.011569022,0.0298867803,0.0094454735,0.0051099403,0.0104877107,0.0141717654,0.0071229914,0,0,0.0497867906,0.0745635136,0.0299202952,0.002381124,0.0236664721,0.0068699781,0.0112470786,0.0084609437,0.0038793837,0.00861746,0.0029633062,0,0,0.0498325206,0.0747618884,0.0298895784,4.40921972433E-05,0.0236728245,0.0068698788,0.0112477526,0.0084610594,0.0038793736,0.0086172297,0.0029633158,0,0,0.0498783768,0.0749618549,0.0298589559,-0.0200027129,0.023679182,0.0068697794,0.0112484268,0.0084611752,0.0038793635,0.0086169995,0.0029633253,0,0,0.0499243598,0.0751634346,0.0298284274,-0.0122744407,0.0236855445,0.00686968,0.0112491011,0.0084612909,0.0038793534,0.0086167692,0.0029633349,0,0,0.0499704702,0.0753486725,0.0297979923,0.010966471,0.0236904661,0.0068678147,0.0112493882,0.0084607066,0.0038793216,0.0086154946,0.0029633177,0,0,0.0500167087,0.0755352867,0.0297676503,0.0153468871,0.0236953908,0.0068659509,0.0112496754,0.0084601223,0.0038792898,0.0086142205,0.0029633004,0,0,0.0500630757,0.0757232943,0.0297374007,0.0008229867,0.0237003185,0.0068640886,0.0112499625,0.0084595382,0.003879258,0.008612947,0.0029632831,0,0,0.0501095719,0.0759127129,0.0297072431,-7.3478111219E-05,0.0237052493,0.0068622278,0.0112502497,0.0084589542,0.0038792262,0.0086116741,0.0029632659,0,0,0.0501561979,0.07610356,0.0296771771,0.0040259514,0.0237101832,0.0068603685,0.0112505369,0.0084583703,0.0038791945,0.0086104017,0.0029632486,0,0
2,0.0497285341,0.0745565228,0.0299518048,0.002381132,0.0236651663,0.0068671706,0.0112466142,0.0084610203,0.0038792096,0.0086171448,0.0029632344,0,0,0.0497867906,0.0745635136,0.0299202952,4.40948887215E-05,0.0236664721,0.0068699781,0.0112470786,0.0084609437,0.0038793837,0.00861746,0.0029633062,0,0,0.0498325206,0.0747618884,0.0298895784,-0.0200031601,0.0236728245,0.0068698788,0.0112477526,0.0084610594,0.0038793736,0.0086172297,0.0029633158,0,0,0.0498783768,0.0749618549,0.0298589559,-0.0122720538,0.023679182,0.0068697794,0.0112484268,0.0084611752,0.0038793635,0.0086169995,0.0029633253,0,0,0.0499243598,0.0751634346,0.0298284274,0.010966147,0.0236855445,0.00686968,0.0112491011,0.0084612909,0.0038793534,0.0086167692,0.0029633349,0,0,0.0499704702,0.0753486725,0.0297979923,0.0153471793,0.0236904661,0.0068678147,0.0112493882,0.0084607066,0.0038793216,0.0086154946,0.0029633177,0,0,0.0500167087,0.0755352867,0.0297676503,0.0008232047,0.0236953908,0.0068659509,0.0112496754,0.0084601223,0.0038792898,0.0086142205,0.0029633004,0,0,0.0500630757,0.0757232943,0.0297374007,-0.000073481,0.0237003185,0.0068640886,0.0112499625,0.0084595382,0.003879258,0.008612947,0.0029632831,0,0,0.0501095719,0.0759127129,0.0297072431,0.0040266005,0.0237052493,0.0068622278,0.0112502497,0.0084589542,0.0038792262,0.0086116741,0.0029632659,0,0,0.0501561979,0.07610356,0.0296771771,0.0030855832,0.0237101832,0.0068603685,0.0112505369,0.0084583703,0.0038791945,0.0086104017,0.0029632486,0,0
2,0.0497285341,0.0745565228,0.0299518048,0.000044095,0.0236651663,0.0068671706,0.0112466142,0.0084610203,0.0038792096,0.0086171448,0.0029632344,0,0,0.0497867906,0.0745635136,0.0299202952,-0.0200043812,0.0236664721,0.0068699781,0.0112470786,0.0084609437,0.0038793837,0.00861746,0.0029633062,0,0,0.0498325206,0.0747618884,0.0298895784,-0.0122723282,0.0236728245,0.0068698788,0.0112477526,0.0084610594,0.0038793736,0.0086172297,0.0029633158,0,0,0.0498783768,0.0749618549,0.0298589559,0.0109640146,0.023679182,0.0068697794,0.0112484268,0.0084611752,0.0038793635,0.0086169995,0.0029633253,0,0,0.0499243598,0.0751634346,0.0298284274,0.0153467259,0.0236855445,0.00686968,0.0112491011,0.0084612909,0.0038793534,0.0086167692,0.0029633349,0,0,0.0499704702,0.0753486725,0.0297979923,0.0008232203,0.0236904661,0.0068678147,0.0112493882,0.0084607066,0.0038793216,0.0086154946,0.0029633177,0,0,0.0500167087,0.0755352867,0.0297676503,-7.35004169357E-05,0.0236953908,0.0068659509,0.0112496754,0.0084601223,0.0038792898,0.0086142205,0.0029633004,0,0,0.0500630757,0.0757232943,0.0297374007,0.0040267562,0.0237003185,0.0068640886,0.0112499625,0.0084595382,0.003879258,0.008612947,0.0029632831,0,0,0.0501095719,0.0759127129,0.0297072431,0.0030860807,0.0237052493,0.0068622278,0.0112502497,0.0084589542,0.0038792262,0.0086116741,0.0029632659,0,0,0.0501561979,0.0338542592,0.0296771771,-0.0026300923,0.0133160829,0.0024097092,0.0026099612,0.0029156098,0.0036114348,0.0057648297,0.0010748832,0.0397090516,0
2,0.0497285341,0.0745565228,0.0299518048,-0.0200044482,0.0236651663,0.0068671706,0.0112466142,0.0084610203,0.0038792096,0.0086171448,0.0029632344,0,0,0.0497867906,0.0745635136,0.0299202952,-0.0122730774,0.0236664721,0.0068699781,0.0112470786,0.0084609437,0.0038793837,0.00861746,0.0029633062,0,0,0.0498325206,0.0747618884,0.0298895784,0.0109642597,0.0236728245,0.0068698788,0.0112477526,0.0084610594,0.0038793736,0.0086172297,0.0029633158,0,0,0.0498783768,0.0749618549,0.0298589559,0.0153437416,0.023679182,0.0068697794,0.0112484268,0.0084611752,0.0038793635,0.0086169995,0.0029633253,0,0,0.0499243598,0.0751634346,0.0298284274,0.000823196,0.0236855445,0.00686968,0.0112491011,0.0084612909,0.0038793534,0.0086167692,0.0029633349,0,0,0.0499704702,0.0753486725,0.0297979923,-7.35018164167E-05,0.0236904661,0.0068678147,0.0112493882,0.0084607066,0.0038793216,0.0086154946,0.0029633177,0,0,0.0500167087,0.0755352867,0.0297676503,0.0040278228,0.0236953908,0.0068659509,0.0112496754,0.0084601223,0.0038792898,0.0086142205,0.0029633004,0,0,0.0500630757,0.0757232943,0.0297374007,0.0030862,0.0237003185,0.0068640886,0.0112499625,0.0084595382,0.003879258,0.008612947,0.0029632831,0,0,0.0501095719,0.0337693618,0.0297072431,-0.0026305164,0.0133133119,0.0024103622,0.0026098946,0.0029158111,0.0036114644,0.0057656816,0.0010748895,0.0397403955,0,0.0501561979,0.0338542592,0.0296771771,0.001101994,0.0133160829,0.0024097092,0.0026099612,0.0029156098,0.0036114348,0.0057648297,0.0010748832,0.0397090516,0
2,0.0497285341,0.0745565228,0.0299518048,-0.0122731185,0.0236651663,0.0068671706,0.0112466142,0.0084610203,0.0038792096,0.0086171448,0.0029632344,0,0,0.0497867906,0.0745635136,0.0299202952,0.010964929,0.0236664721,0.0068699781,0.0112470786,0.0084609437,0.0038793837,0.00861746,0.0029633062,0,0,0.0498325206,0.0747618884,0.0298895784,0.0153440846,0.0236728245,0.0068698788,0.0112477526,0.0084610594,0.0038793736,0.0086172297,0.0029633158,0,0,0.0498783768,0.0749618549,0.0298589559,0.0008230359,0.023679182,0.0068697794,0.0112484268,0.0084611752,0.0038793635,0.0086169995,0.0029633253,0,0,0.0499243598,0.0751634346,0.0298284274,-7.34996450079E-05,0.0236855445,0.00686968,0.0112491011,0.0084612909,0.0038793534,0.0086167692,0.0029633349,0,0,0.0499704702,0.0753486725,0.0297979923,0.0040278995,0.0236904661,0.0068678147,0.0112493882,0.0084607066,0.0038793216,0.0086154946,0.0029633177,0,0,0.0500167087,0.0755352867,0.0297676503,0.0030870175,0.0236953908,0.0068659509,0.0112496754,0.0084601223,0.0038792898,0.0086142205,0.0029633004,0,0,0.0500630757,0.0336851,0.0297374007,-0.0026306181,0.0133105427,0.0024110159,0.002609828,0.0029160124,0.003611494,0.0057665339,0.0010748957,0.0397718137,0,0.0501095719,0.0337693618,0.0297072431,0.0011021717,0.0133133119,0.0024103622,0.0026098946,0.0029158111,0.0036114644,0.0057656816,0.0010748895,0.0397403955,0,0.0501561979,0.0338542592,0.0296771771,-0.0139438973,0.0133160829,0.0024097092,0.0026099612,0.0029156098,0.0036114348,0.0057648297,0.0010748832,0.0397090516,0
2,0.0497285341,0.0745565228,0.0299518048,0.0109649657,0.0236651663,0.0068671706,0.0112466142,0.0084610203,0.0038792096,0.0086171448,0.0029632344,0,0,0.0497867906,0.0745635136,0.0299202952,0.0153450213,0.0236664721,0.0068699781,0.0112470786,0.0084609437,0.0038793837,0.00861746,0.0029633062,0,0,0.0498325206,0.0747618884,0.0298895784,0.0008230543,0.0236728245,0.0068698788,0.0112477526,0.0084610594,0.0038793736,0.0086172297,0.0029633158,0,0,0.0498783768,0.0749618549,0.0298589559,-7.34853523554E-05,0.023679182,0.0068697794,0.0112484268,0.0084611752,0.0038793635,0.0086169995,0.0029633253,0,0,0.0499243598,0.0751634346,0.0298284274,0.0040277805,0.0236855445,0.00686968,0.0112491011,0.0084612909,0.0038793534,0.0086167692,0.0029633349,0,0,0.0499704702,0.0753486725,0.0297979923,0.0030870763,0.0236904661,0.0068678147,0.0112493882,0.0084607066,0.0038793216,0.0086154946,0.0029633177,0,0,0.0500167087,0.0336014658,0.0297676503,-0.0026313149,0.0133077752,0.00241167,0.0026097614,0.0029162137,0.0036115235,0.0057673865,0.001074902,0.0398033065,0,0.0500630757,0.0336851,0.0297374007,0.0011022143,0.0133105427,0.0024110159,0.002609828,0.0029160124,0.003611494,0.0057665339,0.0010748957,0.0397718137,0,0.0501095719,0.0337693618,0.0297072431,-0.0139461455,0.0133133119,0.0024103622,0.0026098946,0.0029158111,0.0036114644,0.0057656816,0.0010748895,0.0397403955,0,0.0501561979,0.0338542592,0.0296771771,0.0055540497,0.0133160829,0.0024097092,0.0026099612,0.0029156098,0.0036114348,0.0057648297,0.0010748832,0.0397090516,0
2,0.0497285341,0.0745565228,0.0299518048,0.0153450727,0.0236651663,0.0068671706,0.0112466142,0.0084610203,0.0038792096,0.0086171448,0.0029632344,0,0,0.0497867906,0.0745635136,0.0299202952,0.0008231046,0.0236664721,0.0068699781,0.0112470786,0.0084609437,0.0038793837,0.00861746,0.0029633062,0,0,0.0498325206,0.0747618884,0.0298895784,-0.000073487,0.0236728245,0.0068698788,0.0112477526,0.0084610594,0.0038793736,0.0086172297,0.0029633158,0,0,0.0498783768,0.0749618549,0.0298589559,0.0040269973,0.023679182,0.0068697794,0.0112484268,0.0084611752,0.0038793635,0.0086169995,0.0029633253,0,0,0.0499243598,0.0751634346,0.0298284274,0.0030869851,0.0236855445,0.00686968,0.0112491011,0.0084612909,0.0038793534,0.0086167692,0.0029633349,0,0,0.0499704702,0.0335184515,0.0297979923,-0.002631365,0.0133050094,0.0024123247,0.0026096948,0.0029164151,0.0036115531,0.0057682395,0.0010749082,0.0398348743,0,0.0500167087,0.0336014658,0.0297676503,0.0011025063,0.0133077752,0.00241167,0.0026097614,0.0029162137,0.0036115235,0.0057673865,0.001074902,0.0398033065,0,0.0500630757,0.0336851,0.0297374007,-0.0139466848,0.0133105427,0.0024110159,0.002609828,0.0029160124,0.003611494,0.0057665339,0.0010748957,0.0397718137,0,0.0501095719,0.0337693618,0.0297072431,0.0055549452,0.0133133119,0.0024103622,0.0026098946,0.0029158111,0.0036114644,0.0057656816,0.0010748895,0.0397403955,0,0.0501561979,0.0338542592,0.0296771771,0.0031002764,0.0133160829,0.0024097092,0.0026099612,0.0029156098,0.0036114348,0.0057648297,0.0010748832,0.0397090516,0
2,0.0497285341,0.0745565228,0.0299518048,0.0008231073,0.0236651663,0.0068671706,0.0112466142,0.0084610203,0.0038792096,0.0086171448,0.0029632344,0,0,0.0497867906,0.0745635136,0.0299202952,-7.34914812024E-05,0.0236664721,0.0068699781,0.0112470786,0.0084609437,0.0038793837,0.00861746,0.0029633062,0,0,0.0498325206,0.0747618884,0.0298895784,0.0040270873,0.0236728245,0.0068698788,0.0112477526,0.0084610594,0.0038793736,0.0086172297,0.0029633158,0,0,0.0498783768,0.0749618549,0.0298589559,0.0030863848,0.023679182,0.0068697794,0.0112484268,0.0084611752,0.0038793635,0.0086169995,0.0029633253,0,0,0.0499243598,0.0334360494,0.0298284274,-0.0026312873,0.0133022454,0.0024129799,0.0026096282,0.0029166165,0.0036115827,0.0057690929,0.0010749145,0.0398665173,0,0.0499704702,0.0335184515,0.0297979923,0.0011025272,0.0133050094,0.0024123247,0.0026096948,0.0029164151,0.0036115531,0.0057682395,0.0010749082,0.0398348743,0,0.0500167087,0.0336014658,0.0297676503,-0.0139503791,0.0133077752,0.00241167,0.0026097614,0.0029162137,0.0036115235,0.0057673865,0.001074902,0.0398033065,0,0.0500630757,0.0336851,0.0297374007,0.00555516,0.0133105427,0.0024110159,0.002609828,0.0029160124,0.003611494,0.0057665339,0.0010748957,0.0397718137,0,0.0501095719,0.0337693618,0.0297072431,0.0031007763,0.0133133119,0.0024103622,0.0026098946,0.0029158111,0.0036114644,0.0057656816,0.0010748895,0.0397403955,0,0.0501561979,0.0338542592,0.0296771771,0.0010138345,0.0133160829,0.0024097092,0.0026099612,0.0029156098,0.0036114348,0.0057648297,0.0010748832,0.0397090516,0
2,0.0497285341,0.0745565228,0.0299518048,-7.34917274574E-05,0.0236651663,0.0068671706,0.0112466142,0.0084610203,0.0038792096,0.0086171448,0.0029632344,0,0,0.0497867906,0.0745635136,0.0299202952,0.0040273332,0.0236664721,0.0068699781,0.0112470786,0.0084609437,0.0038793837,0.00861746,0.0029633062,0,0,0.0498325206,0.0747618884,0.0298895784,0.0030864538,0.0236728245,0.0068698788,0.0112477526,0.0084610594,0.0038793736,0.0086172297,0.0029633158,0,0,0.0498783768,0.0333463778,0.0298589559,-0.0026307756,0.013298672,0.0024130148,0.0026094717,0.0029165766,0.0036115921,0.0057692471,0.001074911,0.039988975,0,0.0499243598,0.0334360494,0.0298284274,0.0011024947,0.0133022454,0.0024129799,0.0026096282,0.0029166165,0.0036115827,0.0057690929,0.0010749145,0.0398665173,0,0.0499704702,0.0335184515,0.0297979923,-0.0139506448,0.0133050094,0.0024123247,0.0026096948,0.0029164151,0.0036115531,0.0057682395,0.0010749082,0.0398348743,0,0.0500167087,0.0336014658,0.0297676503,0.0055566315,0.0133077752,0.00241167,0.0026097614,0.0029162137,0.0036115235,0.0057673865,0.001074902,0.0398033065,0,0.0500630757,0.0336851,0.0297374007,0.0031008962,0.0133105427,0.0024110159,0.002609828,0.0029160124,0.003611494,0.0057665339,0.0010748957,0.0397718137,0,0.0501095719,0.0337693618,0.0297072431,0.0010139979,0.0133133119,0.0024103622,0.0026098946,0.0029158111,0.0036114644,0.0057656816,0.0010748895,0.0397403955,0,0.0501561979,0.0338542592,0.0296771771,0.0017925769,0.0133160829,0.0024097092,0.0026099612,0.0029156098,0.0036114348,0.0057648297,0.0010748832,0.0397090516,0
2,0.0497285341,0.0745565228,0.0299518048,0.0040273467,0.0236651663,0.0068671706,0.0112466142,0.0084610203,0.0038792096,0.0086171448,0.0029632344,0,0,0.0497867906,0.0745635136,0.0299202952,0.0030866422,0.0236664721,0.0068699781,0.0112470786,0.0084609437,0.0038793837,0.00861746,0.0029633062,0,0,0.0498325206,0.0332574237,0.0298895784,-0.0026308344,0.0132951016,0.0024130497,0.0026093153,0.0029165367,0.0036116015,0.0057694012,0.0010749075,0.0401125681,0,0.0498783768,0.0333463778,0.0298589559,0.0011022803,0.013298672,0.0024130148,0.0026094717,0.0029165766,0.0036115921,0.0057692471,0.001074911,0.039988975,0,0.0499243598,0.0334360494,0.0298284274,-0.0139502326,0.0133022454,0.0024129799,0.0026096282,0.0029166165,0.0036115827,0.0057690929,0.0010749145,0.0398665173,0,0.0499704702,0.0335184515,0.0297979923,0.0055567373,0.0133050094,0.0024123247,0.0026096948,0.0029164151,0.0036115531,0.0057682395,0.0010749082,0.0398348743,0,0.0500167087,0.0336014658,0.0297676503,0.0031017176,0.0133077752,0.00241167,0.0026097614,0.0029162137,0.0036115235,0.0057673865,0.001074902,0.0398033065,0,0.0500630757,0.0336851,0.0297374007,0.0010140371,0.0133105427,0.0024110159,0.002609828,0.0029160124,0.003611494,0.0057665339,0.0010748957,0.0397718137,0,0.0501095719,0.0337693618,0.0297072431,0.0017928659,0.0133133119,0.0024103622,0.0026098946,0.0029158111,0.0036114644,0.0057656816,0.0010748895,0.0397403955,0,0.0501561979,0.0338542592,0.0296771771,0.0021158285,0.0133160829,0.0024097092,0.0026099612,0.0029156098,0.0036114348,0.0057648297,0.0010748832,0.0397090516,0
